endpoint	stratum	holdout	model_name	selected_model	edge_id	source_state	target_state	gene_a	gene_b	edge_class
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|myeloid_suppression|COL1A1|MRC1|coexpression_network	caf_ecm_exclusion	myeloid_suppression	COL1A1	MRC1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|myeloid_suppression|COL1A1|IL10|coexpression_network	caf_ecm_exclusion	myeloid_suppression	COL1A1	IL10	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|tcell_dysfunction|COL1A1|TOX|coexpression_network	caf_ecm_exclusion	tcell_dysfunction	COL1A1	TOX	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|tcell_dysfunction|CUZD1,FAM24B,FAM24B-CUZD1|HPN,SCN1B|coexpression_network	caf_ecm_exclusion	tcell_dysfunction	CUZD1,FAM24B,FAM24B-CUZD1	HPN,SCN1B	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|tnk_effector|CUZD1,FAM24B,FAM24B-CUZD1|RILP,SCARF1|coexpression_network	caf_ecm_exclusion	tnk_effector	CUZD1,FAM24B,FAM24B-CUZD1	RILP,SCARF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|tnk_effector|CXCL12|CXCL11|coexpression_network	caf_ecm_exclusion	tnk_effector	CXCL12	CXCL11	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|tumor_dedifferentiation|COL1A1|AXL|coexpression_network	caf_ecm_exclusion	tumor_dedifferentiation	COL1A1	AXL	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	caf_ecm_exclusion|tumor_dedifferentiation|CXCL12|AXL|coexpression_network	caf_ecm_exclusion	tumor_dedifferentiation	CXCL12	AXL	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|myeloid_suppression|IL10|MRC1|coexpression_network	myeloid_suppression	myeloid_suppression	IL10	MRC1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|myeloid_suppression|S100A8|S100A9|coexpression_network	myeloid_suppression	myeloid_suppression	S100A8	S100A9	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tcell_dysfunction|IL10|TOX|coexpression_network	myeloid_suppression	tcell_dysfunction	IL10	TOX	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tcell_dysfunction|MRC1|TOX|coexpression_network	myeloid_suppression	tcell_dysfunction	MRC1	TOX	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tnk_effector|MIR143,MIR143HG|HPN,SCN1B|coexpression_network	myeloid_suppression	tnk_effector	MIR143,MIR143HG	HPN,SCN1B	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tnk_effector|IL10|CD8A|coexpression_network	myeloid_suppression	tnk_effector	IL10	CD8A	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tumor_dedifferentiation|S100A8|ATP5E,SLMO2,SLMO2-ATP5E|coexpression_network	myeloid_suppression	tumor_dedifferentiation	S100A8	ATP5E,SLMO2,SLMO2-ATP5E	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tumor_dedifferentiation|IL10|AXL|coexpression_network	myeloid_suppression	tumor_dedifferentiation	IL10	AXL	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tcell_dysfunction|PDCD1|TIGIT|coexpression_network	tcell_dysfunction	tcell_dysfunction	PDCD1	TIGIT	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tcell_dysfunction|PDCD1|TOX|coexpression_network	tcell_dysfunction	tcell_dysfunction	PDCD1	TOX	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tnk_effector|HPN,SCN1B|HPN,SCN1B|coexpression_network	tcell_dysfunction	tnk_effector	HPN,SCN1B	HPN,SCN1B	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tnk_effector|PDCD1|CD8A|coexpression_network	tcell_dysfunction	tnk_effector	PDCD1	CD8A	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tumor_dedifferentiation|IGLV2-11|IGLV2-11|coexpression_network	tcell_dysfunction	tumor_dedifferentiation	IGLV2-11	IGLV2-11	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tumor_dedifferentiation|AL049794|AL049794|coexpression_network	tcell_dysfunction	tumor_dedifferentiation	AL049794	AL049794	coexpression_network
